uniq_id,brand,sales_price,weight,rating
07c0daa69b6ce30150cd0ea1fb0e8b33,trendsblue,967.721066531967,321.2484275618374,5.0
7cfb891e9c5c4aba10ddc3612ecd952a,dj&c by fbb,399.0,539.4724875621886,3.8
786dbbd2d3c318d71234f3c6f674ab86,dakomoda,5049.0,136.0,5.0
017416d964dfb67acd53d640d0dc7dfe,lew,109.0,539.4724875621886,4.1
f76456815a5e6665afba2a1757090cce,wrangler,350.0,264.7260162601624,3.0
f917ff3ed7913d0edcb8bc7c88e5cb37,peppermint,599.0,321.2484275618374,5.0
ddce4fa0b9479ecc50067e48637fb6c3,tommy hilfiger,1999.0,321.2484275618374,5.0
d9c32c664b5be4d9d0f640cd8ef959b7,bragitoff,479.0,551.4591659716431,4.7
b843909111a09b525cdb26ce7a60e44e,dipdiya,450.0,539.4724875621886,3.8
cc4024e886168393e9b89a53bce3c236,monte carlo,978.0,321.2484275618374,5.0
230fc1c3e442c9118cf32c3f713c08cd,arrow sports,879.0,551.4591659716431,4.4
739339da7e964dd2f342045cb0f1852f,indian tailor,599.0,321.2484275618374,5.0
2a3fefda8ff199cc2d140734364540af,pepe jeans,231.0,321.2484275618374,5.0
7569826de2303dc0ad7fe9521156f720,blackberrys,878.0,321.2484275618374,5.0
4ab16fe3202fdc02aae3677e9e682466,golden girl,450.0,321.2484275618374,5.0
fa74774e3d970b0c013239dc6208462b,the style,999.0,539.4724875621886,4.0
3797f423334bbb0b1c59d09f5d64eb3d,w for woman,849.0,264.7260162601624,3.2
d9cf01eece4ec5dac5c4b892e916c313,y pantaloons women,417.0,264.7260162601624,3.5
371d585ca6a6213c82fdec1630ac72c2,labos,385.0,181.0,5.0
8de6b8ee1a742073cdc4e14acb3340ce,mamma's maternity,1395.0,99.8,3.0
b3226f77ca0005de9297320fd0462764,calvin klein,4674.0,539.4724875621886,3.8
28e76da5c398a4a0f8f0a194f37d573f,soch,279.0,539.4724875621886,3.6
27f98dcf883faabaaf799730e72ea087,eyebogler,584.0,539.4724875621886,3.9
e8048738713118ee0996e166fd575dc8,aronita trend,297.0,150.0,3.0
96d021d6acf37b282e7dc796a9179248,109 f women,719.0,539.4724875621886,4.0
c40b95ced1f8155e051221d85f0cedbf,moda hombre menswear,1099.0,321.2484275618374,5.0
f29fe2e8b334829149c3de807eed3c3f,shokhi,549.0,200.0,4.3
031a6b8cdb9a3c555333bfa8a62e8b20,allen solly junior,750.0,551.4591659716431,4.4
94408446569572e22eba42cf7e6eeab8,shiv naresh,1760.0,539.4724875621886,3.6
814ca8c94e2b5f07042d6d5524ad5e99,bomshel,299.0,539.4724875621886,3.6
ecdb31297a0b6b3c950c94864cf6e0e6,demsoonest,325.0,264.7260162601624,3.1
6bb409e647f8654cff3aa08c807cb0dc,ed hardy,2999.0,321.2484275618374,5.0
0d42785740f67e7435d6a8082a5240e1,nirja creation,1172.0,539.4724875621886,3.6
097938725de6682347036d54c4d39b89,us polo association,670.0,264.7260162601624,3.0
c1e30e18b2be097a3c17799f1d07137f,tommy hilfiger,2749.0,539.4724875621886,4.0
500a1ed46f137f26d78ad36d5c7fe83f,bds chikan,570.0,150.0,4.0
387a8fb8c1f96e4c425672c1a957d0a6,mother,449.0,539.4724875621886,4.0
092cc5018c7e1e952c527a538614e765,arrow,959.0,551.4591659716431,4.3
288f77641b43940b5b3bbcd408b46bae,vimal jonney,223.0,264.7260162601624,3.0
cf6ccae199fe5aba71575c8b123758fa,shopolica,399.0,539.4724875621886,4.0
174ba0416f67f1f1a5969bd7265bed83,ad & av,567.0,449.0,3.4
af8c6c64ba0453d0483068afebd8dc6e,cottinfab,430.0,249.0,3.5
5c930a615c428d4364ad1939675264a6,the hat depot,1062.080731382979,118.0,4.5
76d7046129ddf99cca1ab5ee2f777dda,pinky pari,999.0,539.4724875621886,3.8
956ae548d5564dbd2c27e3a8acc6cb76,pepe jeans,291.0,264.7260162601624,3.4
f7a670f2d4566a0cb9485b80c6539675,harritton,2587.0,551.4591659716431,4.5
efd009b9b379ab7d587865b5320979e9,arrow,1034.0,539.4724875621886,4.1
bfac9eac33e65b58ebaf1bb2cc9c84d0,indibelle,681.6,321.2484275618374,5.0
a2c1c06be5077c90325ead4aa79b63c4,s,999.0,539.4724875621886,4.1
ba68113e342b4c7909d0fccab82832e0,atrangi store,461.0,240.0,4.3
b2562b1f985b84ea04b38a62bfa149e7,fit rite,2889.0,264.7260162601624,3.4
55e6646a6afeb4be0b8c04c8de3e8ace,max,244.0,539.4724875621886,3.8
179a12206a435485a53a9d842a26b38b,harry potter by free authority,547.0,321.2484275618374,5.0
0420d80532eba53ac5e52067a7553db6,augusta sportswear,2060.0,551.4591659716431,4.5
ac1925cf193ebd0fc4700d0899a7f749,basics,519.0,321.2484275618374,5.0
1046033dd1498b53bdb33c61d0b68fcd,my lil princess,899.0,321.2484275618374,5.0
be9e88ed7380c8b223cbda97f94caaf6,pepe jeans,1899.0,539.4724875621886,4.0
72a8dc966bff34efc1325b7ed4e42068,ap'pulse,539.0,264.7260162601624,3.1
3dab3f5a1833ad96226b07f17a6fecef,cazibe,1159.0,539.4724875621886,3.7
fcdcc7bdf3b0711876e5d86bf7533daf,anni designer,399.0,249.0,3.9
5276100a1e20641851625384071abc20,arrow,1049.0,551.4591659716431,4.2
5dd6def9eb507fa6e6491c58a3a28d2f,jenee ventures,594.0,539.4724875621886,4.1
f9c1ecb680090aef00047e77046f02b0,pooplu,399.0,539.4724875621886,4.0
86e2da49e6c96a3efa0e9d9dd28fd8a2,patrorna,1149.0,264.7260162601624,3.1
1bc9af0d1d4eb2c1dda1fd8138255d2d,pisara,1239.0,264.7260162601624,3.3
75c38f7d01cc7f301c9ee061c9e238bf,big oshi,9931.0,454.0,4.2
a47c23ddebb63a17aa0f0cdd0cee7af3,hex tie,999.0,551.4591659716431,4.4
60e5e95b841b16e52f5c4d5976b4f1e1,epoint,2169.0,18.1,4.8
dff93e376e611d64fcf5ef96b7b6622b,puma,1349.0,551.4591659716431,4.2
fece6089152c7e5f1934e8f4c9c2689b,jaipur vastra,949.0,264.7260162601624,3.0
9030c0e34f81c05c8bf6c7ae39515b5c,park avenue,767.0,272.0,4.0
e851588b37d750eb28fef442b9cf0be9,h2h,2161.0,539.4724875621886,4.0
4c50785c4900d273056b04e974639a5c,generic,899.0,321.2484275618374,5.0
85d65ad699eea6963c17514bb9b5370c,tonyboy,699.0,321.2484275618374,5.0
9826f55adfc8fe67249bb5315f9a0f35,raas prêt,950.0,281.0,4.0
15da559b4c01600fc79548ef21e3984e,united indian,967.721066531967,321.2484275618374,5.0
d8e13055e2c3abc98becdf75fd30d4ad,blackberrys,1049.0,321.2484275618374,5.0
eb391e9510338c99d6b8044a8b61fc51,biba,778.0,264.7260162601624,3.2
fe6cbd8d483657faa314feabd06fa949,park avenue,1169.0,272.0,4.4
df84d360c9c71ea3f21e83a0dacf759f,nitrogen,199.0,264.7260162601624,3.3
2bdb054e58c42b162c1e0413cee57d3e,wrath,349.0,150.0,5.0
f0a2e30514c6dcb5cb86f56210665e42,united colors of benetton,682.0,321.2484275618374,5.0
48457c8907795cfc910c696e8ddbc728,pranali,399.0,321.2484275618374,5.0
2178b1b7be73b3717befe18462800fd5,torcy,799.0,321.2484275618374,5.0
6695e2a88b86ac88928b883722cbfa47,tommy hilfiger,2529.0,264.7260162601624,3.5
849272b02be95a3829071c32bce17528,aurelia women's,604.0,539.4724875621886,3.7
aceb6d7009fd0ab1cc2e2ae7ae839246,amazon brand,409.0,551.4591659716431,4.7
408cfd2c0df0433c6967f7ca56394647,reebok,1037.0,539.4724875621886,4.0
1a9029a6c076a324d9093faa7aee6440,nidhifabrics,788.2601968223856,539.4724875621886,3.7
6377dfa5cf3a156f03506b25b14dc9ee,arthur,759.0,551.4591659716431,4.5
eeec9cbdb8b83559facb44bb0ce3bef0,alex palaus collection,1062.080731382979,551.4591659716431,4.3
a2a3567f6689f734f99b94682cbe03bd,vip,399.0,321.2484275618374,5.0
51cd2a3cb4c6975fa50320267e4e49fa,w for woman,1249.0,539.4724875621886,3.6
125fd1d9e5338ad06b2655c4b2462214,gary majdell sport,1062.080731382979,551.4591659716431,4.2
1d0742fbf691966047925698c68b5cfa,campus sutra,379.0,539.4724875621886,3.9
580b41feb3e3fc181d544ea1ca79e9b1,smartees,349.0,490.0,3.0
e5d8354e730735d8afacc9e17ed325f9,zacharias,299.0,264.7260162601624,3.2
a294644e5b3be3b0d59a29a88e0dd2da,max,215.0,539.4724875621886,3.6
bf75415a41f8344a7e1758c344680723,jevi prints,709.0,249.0,2.5
cf450ca8500dd08f3cfb23e27d3c461c,the children's place,350.0,539.4724875621886,4.0
f52fc5d814b1833c1d3cf6191ed4ecf3,monochef,3349.0,99.8,5.0
6150c3ea910b476390fe151e5bd4311f,rangriti,349.0,264.7260162601624,2.9
5960ceb90690c1bf7378a14334c7864b,bindu,869.0,264.7260162601624,3.5
9265a2a0e7917b659be17588ea5c727b,w for woman,874.0,539.4724875621886,4.0
401d2fa1e6fb0b3ebcb412c03a844c02,suntekstore online,134.0,45.4,3.8
8cc3624b55ad85dc0dffbaa8c64adaa4,chumbak,695.0,118.0,5.0
0f34e894a58aeb106bb8d6b34f9b856b,lucky brand,1062.080731382979,399.0,4.6
e507a35ba49d04d5269b7cea0e9a5329,wexford,489.0,4.54,3.9
4162648a7eb5b3ec91df96f78ac6c4f5,harpa,583.0,264.7260162601624,2.6
9e4e2f14c0690c1fc7c663b9c2983b92,cosco,1050.0,264.7260162601624,3.5
6fa9a07e4e2e41f78cc6c25cc6c87232,charu boutique,365.0,321.2484275618374,5.0
5db4cf74ee8ec058d788819d99761a5a,the souled store,524.0,551.4591659716431,4.4
907a9956eaacff6db6b1a374babd3b43,khankan,549.0,264.7260162601624,2.7
99d62be9d57d47a2d2761729e3699898,ufo,499.0,321.2484275618374,5.0
ab5f17db25a762fe5f739a0af37cdd18,krossstitch,2499.0,539.4724875621886,4.0
1dd376d5111bf97aeb7ed7b1e130211c,allen solly,616.0,321.2484275618374,5.0
8636779d82b339c8bb6fabac3b1d9ce3,max,285.0,539.4724875621886,4.0
8e250087d7dc01befba80024d53f9cd3,honey by pantaloons,688.0,321.2484275618374,4.8
ebfba4871df05ffbfc6a7c415fe713f9,puma,749.0,264.7260162601624,3.0
449e8f12f26e5e9ad4bfbdab8b19f8c7,patrorna,1099.0,372.0,1.0
4d437c871b291a143804d47bf4535eaf,niranj,949.0,264.7260162601624,2.5
be03d3da91e8f3ea3c5827bb4d2026e0,neskamoda,289.0,81.6,3.2
c51f86ff000de72d1905e773327163bc,tales & stories,550.0,539.4724875621886,3.9
706ee970954ce7332dee5defe042b254,worldoftextile,967.721066531967,499.0,5.0
be37dc8e9aa81a70c3d23b3cedf47ff6,lewel,489.0,539.4724875621886,4.1
cbb2603e524dbea786542dac06030d55,proline,525.0,539.4724875621886,4.0
68cbb718a5631b8f86172600562c251b,young trendz,367.0,321.2484275618374,5.0
6645ee6bde968c4a1921fe924f7f3aa0,kvsfab,889.0,299.0,3.0
183a2132327c5d028a379a36b2a70141,mayra,698.0,200.0,4.5
44e78440cf92c34017e3ecd80025f6d0,max,314.0,321.2484275618374,5.0
2026587d97299564be991b1790865b29,panvi,999.0,551.4591659716431,4.4
7dc430a8b9c50c1a95a1c9ce1c5f6adf,abof,274.0,264.7260162601624,3.4
f26331e912878e2359953b3da2c6e44c,amazon brand,499.0,264.7260162601624,3.5
5b448a5e5ee04b444d9944e119177170,buckle down,967.721066531967,321.2484275618374,5.0
708544379f47cb9608680613608c49b5,raymond,1649.0,539.4724875621886,4.0
5bd086fdcc5e62fe544df6486c705eba,fmania,404.0,249.0,3.9
2934acd7a32f59d4971ad067bad09806,varanga,525.0,249.0,5.0
0b099d6bbf5a6e76f409839c0fd60a05,max,260.0,551.4591659716431,4.5
e504490af9992c3cc3d22c07c5b83a88,epsion,2529.0,109.0,4.5
5fdfa9e7584a4786b9b66f6799173f9a,jockey,390.0,539.4724875621886,4.0
a3d6c7f62072668384421755ec74ed66,scott,539.0,551.4591659716431,4.7
5fcba3cc580664b0e70886ed5ff8e312,lee cooper,2655.0,321.2484275618374,5.0
6775822fe245ba2c3fade7a31dda33f9,aarika,575.0,449.0,3.0
30251dc4507af09ea76ab79a95250c7e,van heusen woman,588.0,321.2484275618374,5.0
b7ad11bcfa3d8190272e5e64e75dbe8a,flying machine,854.0,551.4591659716431,4.5
359333de7b978f962bbce5def579b070,jack & jones men's,1049.0,539.4724875621886,4.0
cb69890f499217034e008a55c14a612c,fashiol,475.0,256.6230256410256,1.9
98287b50fc5cda2fdf337a5b40749a3d,arvind,999.0,539.4724875621886,4.0
91d4332c8a14cb0716a9845877c1759a,jockey,967.721066531967,321.2484275618374,5.0
258906fb6773b850f86f078fe9b47795,american crew,599.0,264.7260162601624,3.0
a62b5dddd4a228e4b944df067770f7b8,donuts by unlimited,209.0,551.4591659716431,4.5
16059c320ec0ff04ac9d92d15307be82,winza designer,1062.080731382979,372.0,4.5
73810478c99503a54ade25d95a3e9b8e,varanga,699.0,349.0,5.0
977cf3d808b64a4f8f3f0f622c7106aa,buckle down,967.721066531967,59.0,5.0
d14f853bb436b7eafa6f5619de013821,kurtis india,659.0,150.0,4.7
a523ed55b663c47343b4fa5b8188435f,sorella'z,235.0,321.2484275618374,5.0
862e5b544b04ea620dfe2467a5ecb58d,arrow,1499.0,551.4591659716431,4.5
95857200bc786d884e83aad2790b18d2,marks & spencer,309.0,321.2484275618374,5.0
f5dcb5940d2623036e8ee745b567eb65,indian virasat,1150.0,264.7260162601624,3.3
a78b84a2d4ead8ff47aed2dfe05d9283,mudrika,758.0,321.2484275618374,5.0
34539d1923aa068d054e8e7634774af0,michelangelo,175.0,150.0,3.7
514faeff35f066fe792dd8ef06e440dd,ustad aur khalasi,441.0,551.4591659716431,4.2
eeaf09183890174c53e2e3da36e27f98,under armour,1799.0,539.4724875621886,3.7
b66633cee623c9d8e6b17ccf284f4619,only,873.0,321.2484275618374,5.0
9d1bb06a0cd2d88e089f1eddc9b3f005,only,699.0,321.2484275618374,5.0
e97a40592b4686e565e2480cb85ea25f,womanista,819.0,539.4724875621886,3.9
8ca5a584ea53255c7f011a8e25c5a50b,sugr by unlimited,299.0,551.4591659716431,4.6
c8b87523d86f4e1c8cdf9c28e7cf73c2,jashn women's,511.0,539.4724875621886,4.0
8604670f6cb62fa119b8a66922fe74c1,peter england,749.0,321.2484275618374,5.0
5c3a897ff9e46c679e3a89c7b4454158,michelangelo,149.0,99.8,4.1
d4655c4e6cb619566f1f6dc0bc35b622,cloth theory,192.0,539.4724875621886,3.9
3d58b0bb892534b5cb0c7c9c1edd6e6a,rensila fab,389.0,322.0,5.0
1a36f86f7a5ae4542a2e003d468dd664,confidence,2350.0,321.2484275618374,5.0
c9f2a1bb01ef6a3c2e3afaa7de483916,marvel,463.0,200.0,5.0
abce06ba8e9cbe6722ace93f22d6d4c5,raintrack,525.0,321.2484275618374,5.0
3d9293021822083c98c5e18ff5b8fdaf,dummy shape,995.0,539.4724875621886,4.1
38ebd72a6e67f0798bebf7ffc031752c,arihant,699.0,264.7260162601624,3.4
44c9c6757189e9e6d3b0ec2740174128,spunk,719.0,551.4591659716431,4.3
c626600e98298b8e899710afb509695f,max,599.0,539.4724875621886,3.7
79bd44cd65cbd6d41688185cd4033750,the souled store,524.0,321.2484275618374,5.0
9f00afad92ca0b36c4b8a5b49ac7b2f5,spykar,449.0,551.4591659716431,4.6
96419ff9b20edb211497b9f5f8c4f599,quanhaigou,1062.080731382979,90.7,4.4
55a3a58f32678423870990b0434c75d6,hancock,990.0,551.4591659716431,4.5
981600abdaa3a7abd2d694b6fe378a81,jacob alexander,1062.080731382979,551.4591659716431,4.6
11d23f85562e9fc8ba5f5158f488e06b,pan america,529.0,349.0,4.0
01b397f329ab276cce6069d7a52cbdf4,zomoza,374.0,551.4591659716431,4.7
ef0659b31e7db1d946cd318df9dced22,pistaa's,794.0,551.4591659716431,4.3
9bf9e64d83d9965c5bb97cc136e6e209,jaipuri creations,1449.0,321.2484275618374,5.0
aeb3326f90805a892ed9961d8fa9cada,alan jones clothing,399.0,321.2484275618374,5.0
4e1dcc09469ef43016a1858e1c1e3939,styleville.in,243.0,551.4591659716431,4.5
14ba5addf3655c3b37b367633e77a26e,hoo-rag,4870.0,118.0,3.8
16a5ffa42cff5a5e3f3e1f5c812c5653,neska moda,279.0,539.4724875621886,3.6
1822761de8f83c3728b2da82a2651a39,axlon,449.0,264.7260162601624,3.0
84eb37c48d29b7325301b2b0e1aaebbd,arrow,1149.0,539.4724875621886,3.7
84268c0cb56d8e494115258924c6bafa,scott,525.0,539.4724875621886,4.1
56b3ff300ff911397504b2923b9c9c7a,pistaa's,299.0,539.4724875621886,3.7
18cfcacdac427a79b2989ccb12180735,campus sutra,1124.0,551.4591659716431,4.7
2ea4a90419a2aa7c3c48b1426e9050b7,flex fit,2529.0,551.4591659716431,4.5
e4a141506c6f9a8dd7a9a03cbf573552,vastraa fusion,399.0,539.4724875621886,3.8
eed128d6c40e19c8e2c584c2e5b9d528,kalt,700.0,321.2484275618374,5.0
1ab92930a3a719765594f7d95e68e4e7,peter england,917.7,264.7260162601624,3.5
8f0aac50813fa0d086a4fe2dcb93cb89,duke,499.0,264.7260162601624,3.3
7150f247be7bd28559194a4c7d1485fc,y pantaloons women,268.0,539.4724875621886,3.8
a96a0b2a347f1988806eb3464e18accc,arrow sports,399.0,264.7260162601624,3.5
f363fc1c5abc5b151ee4cb088fcb94b3,and,958.0,256.6230256410256,1.0
11387a82e17a603687abe48bf75756b0,pashmoda,1795.0,321.2484275618374,5.0
d820e02da793c27125e119c55240a55c,generic,701.166005706134,264.7260162601624,3.0
58ea4dc2dadf7e354b125e7aadd586bb,ada,1399.0,539.4724875621886,3.9
c71de20e95e161a44512488c820b3049,allen solly junior,455.0,539.4724875621886,4.1
3282642941635b80d91ddd086269da8d,amazon brand,549.0,539.4724875621886,4.0
3f356df4b2719b0c2f967eaaaff3ffb7,us polo association,769.0,551.4591659716431,4.5
0fbbb8ffa78e1658edeca0628f43780a,anand sarees,299.0,264.7260162601624,3.3
32772aeba94502d151d7acccb9d1dda6,the simpsons by free authority,549.0,539.4724875621886,3.8
5fca6fe80d56ec6d1d9d473b18a4b86d,pepe jeans,942.0,321.2484275618374,5.0
3ca5333a2d463afbbc37c5479635f138,cubavera,788.2601968223856,539.4724875621886,3.8
cc3f3f0f490b2fee6e05208c9786bda5,mud kingdom,1062.080731382979,551.4591659716431,4.2
c2dc312150fe3d410201391d93357c83,alfa,229.0,264.7260162601624,3.2
a186f469af0faa781f8227fb2ae895b6,inkovy,399.0,4.54,3.8
34eef24a73aa0bffb28037927badd7fb,top of the world,5050.0,256.6230256410256,1.0
38a8ab5b08230eb41dd5efb68da7abb0,virtuous ocean,788.2601968223856,539.4724875621886,3.8
4f7ab82fbfb49fd499144d6944ee8d11,clovia,2126.0,264.7260162601624,2.6
490c094a1ceed89f1c5c3fee543cb077,emaya,1340.0,321.2484275618374,5.0
1617679e3a4f24539ff225650f5ef75e,yuzikou,799.0,349.0,4.0
2d71d91d6845997055f74b67ea7d432c,van heusen woman,902.0,539.4724875621886,4.0
95d7148fec5e05544d5f6d6547261d7f,max,168.0,539.4724875621886,3.9
7a05c6028ef97c2dae30d0268861fc8a,luxsis,899.0,209.0,5.0
774d6e8cad6aabbead3ecf1b5e13bf47,goodluck,999.0,551.4591659716431,4.4
aaa50b1a7a6def8d7fc5bd9ff72e4b89,no nonsense,1062.080731382979,551.4591659716431,4.5
7845f61556da802695e71536f5aa2f1d,goodway,699.0,539.4724875621886,4.0
84ced8ffc135dc9bb46301ddd60bf235,vj fashion,299.0,299.0,3.7
451d66bf5db56537ecd679b7704bc9f3,hippie shippie,749.0,321.2484275618374,5.0
3da5a37da64b95e0f2cc7fe4d69065c4,w for woman,1249.0,256.6230256410256,1.0
08e9ce2cf29a0022066bf1bf3b469074,peter england,735.0,321.2484275618374,5.0
dd5ad66cce50b1cd4e723a99e3656669,rjfabrics,529.0,321.2484275618374,5.0
8c5cd624f04ff843b43253333057a38b,pepe jeans,389.0,264.7260162601624,3.0
961d08a028526a6c38e0b3c8ec4ef375,only,1660.0,321.2484275618374,5.0
5adbadd076facc0ac55eef174abc4710,rt,236.0,551.4591659716431,4.3
134268a6aa7deae029488e3e0a558b1e,looksgud,401.0,299.0,2.9
419a9dd8664a9790a062e771f6dc8b82,only,243.0,264.7260162601624,3.3
c499886fe1918b1474fbb50c7009da55,neskamoda,357.0,321.2484275618374,5.0
6021d81e85325482bd9512f2b1806ca6,parx,799.0,321.2484275618374,5.0
5bc5b84d223c550baebd1b034a460d49,janasya women's,569.0,539.4724875621886,3.7
bf926872bc6425fcba216c6ad2dbbf79,109 f women,1099.0,321.2484275618374,5.0
302be2473ea1791db9de56233fa5b2fd,peter england,552.0,539.4724875621886,3.9
c3de84fd2c6b1853aa97d72ec05ce853,cherry crumble,1071.0,321.2484275618374,5.0
bdc4da27420b4ce4e007d2065db5a540,people,399.0,264.7260162601624,3.1
72b6b8df9530282442e0aa36e264baf1,casotec,279.0,200.0,5.0
4e547ac3905f4edc1af2ad8021081a83,dress,999.0,256.6230256410256,1.5
536f8a76fb1a3946b9481688f75350ab,harpa,285.0,264.7260162601624,3.3
c3e7f56e63c7678c560949654791449f,rapdom tactical,1062.080731382979,551.4591659716431,4.3
9892cdda8f80b744c2e389de09595d1b,ada,999.0,539.4724875621886,3.6
af9eb0786ff2ea493926fd34b84e433c,raghavjee sarees,470.0,264.7260162601624,3.4
996d216d7dba811da9c0f1c74d11b1e6,gajraj,279.0,539.4724875621886,4.1
088abba014e342fbcc039b335105bfea,scott,349.0,321.2484275618374,5.0
f83f6a0dd142fadd41b752362d1721af,campus sutra,541.0,539.4724875621886,4.0
9c236aa760f51d228e579d2e2ceb62db,ruggers,274.0,551.4591659716431,4.5
f71795150322a6397e5436be9010039e,peter grimm,788.2601968223856,539.4724875621886,3.6
f5d0216464434f06b98d3f7376ae56c7,basiics,628.0,150.0,5.0
3d26ad7eaa19ee8c10b35e14464d1d48,us polo association,499.0,539.4724875621886,3.6
8736aba2caf2e24a9bf77042fb848ffd,unicx,585.0,227.0,3.2
7a39e2b75b4cfb1b7fd860455b5bf5ef,prfcto lifestyle,4149.0,551.4591659716431,4.5
647c7f2d056c01c64c55b45ccd7eef02,michelangelo,149.0,99.8,3.9
c8be01a33749fa2367bc723d5d110880,us polo association,442.0,539.4724875621886,4.0
3a1323f4ff7f1c99400186de50da67f8,tommy vans,235.0,539.4724875621886,4.0
32d0d381a2839a9c0dd6973ee93f3bbd,si rosa by hopscotch girls p,1599.0,539.4724875621886,4.0
3c2b9baf59e7ed0a17878c8e78b098c0,dress,1099.0,551.4591659716431,4.6
0d1883dd75635f3a9c10386d210a8ac0,amazon brand,519.0,539.4724875621886,4.1
3a548f4295d4823be4d206896def143b,max,229.0,551.4591659716431,4.6
070c9fee5a8f3c05315e09141515abce,miss chase,469.0,539.4724875621886,3.7
fb5cbb7bf250b775df0f2fe5760aedf9,oshkosh b'gosh,788.2601968223856,539.4724875621886,4.1
34085afd96c4e18293ead1c7178c5e1f,hanes,998.0,321.2484275618374,5.0
83ac4212da70876dff6c4722e8c0f6ec,poshak,674.0,539.4724875621886,4.0
a1ec7d3b32b7905a886407d21ab5ac2c,urban prints,699.0,321.2484275618374,5.0
73de602ad8a57d3d187f7310cd7fd758,mr creation,967.721066531967,449.0,5.0
d0a8344d608699621fb44097b811370d,fastcolors,358.0,539.4724875621886,3.8
e56be430f867c641d75532f067d89c02,mishti,549.0,4.54,5.0
5d7d1ad20fc5beecc24fdad0104af461,mimosa,1709.0,726.0,4.2
648b58799e250d5e17cacf67ebfda434,2 more,349.0,321.2484275618374,5.0
04a887b1c2584d5f470933892582fee3,mudrika,758.0,264.7260162601624,3.2
76ec584c9851bc59fc3fdd76f9b30449,ekaa,549.0,539.4724875621886,4.0
e1aa3e772711cd4d4b643fb3a42a23e3,w for woman,999.0,321.2484275618374,5.0
666c0491703ed505cf4998c601815b34,gritstones,319.0,264.7260162601624,2.4
d7e669813a1b172f5e0c53f358ee4d16,msfq,445.0,264.7260162601624,3.3
4e1a32146adf9009e4d8ffe83be8df1c,van heusen,849.0,321.2484275618374,5.0
be2f67b46a6b7799bad0b400d98af256,porass,415.0,321.2484275618374,5.0
b292d843695d1185a92ba6c3149e9960,flying machine,449.0,539.4724875621886,3.7
4745731e6fca71f0ce3c6282b0d801e7,albatroz,355.0,321.2484275618374,5.0
4aebb41e6c5ea3ac35045a6dae25464b,ec,967.721066531967,321.2484275618374,4.9
91cf76db6a02acf3c3a166110fb5f0a5,black orange,1998.0,539.4724875621886,4.0
f9b75bd1ec4551836d95fb26bd17a7ab,united colors of benetton,395.0,539.4724875621886,3.7
353a0bffed648de1ad4d11a5d3acef5f,glamrack,1129.0,321.2484275618374,5.0
509ba3a51f4c59a352f6f21bfaeeb35d,e4hats.com,788.2601968223856,539.4724875621886,3.8
fa15106b4a9f89411f5a46b8320554be,clifton,299.0,321.2484275618374,5.0
58b25e7dd6d8b22f6ae7a6c517804270,navaksha,1232.0,551.4591659716431,4.7
1121080ca10ad5a833a1467f3972fd63,biba,555.0,539.4724875621886,3.7
5b4692707594a730763cc7fb10198a40,focil,225.0,256.6230256410256,1.0
e213111420ab8c8faee81a5cd96fa8be,vbuyz,780.0,321.2484275618374,5.0
52782e3d1afe83693dd5b2f7004597f2,mothercare,269.0,539.4724875621886,4.0
b2544186b8061b3f5096ae6587859984,janasya women's,589.0,539.4724875621886,4.0
fd196c16aa9cd831a814c0143de3646b,amazon brand,759.0,264.7260162601624,3.3
0752f7721c8e3d75e73b3d9654122a25,pepe jeans,291.0,264.7260162601624,3.3
5f53b9bba87e9be0d34396f2b47e1194,raymond,1034.0,539.4724875621886,3.6
18850783407102e1770525b58b3a83f7,arvind,899.0,264.7260162601624,3.5
9b99c1f714f6973212faf6ae1d8cf03d,gritstones,510.0,264.7260162601624,3.2
97707faddcdadb6adc8d25e64bf4dc7c,accelrun men's,369.0,539.4724875621886,4.0
907d97a7ce2e7fb4e8c144a02de7b9a9,columbia,3988.0,539.4724875621886,3.9
8ee87dc40cf02c6ed48eb47c214c5f97,shree radhe enterprise,999.0,539.4724875621886,4.0
23f7e601e84a4c40040dbdc8457dd05f,rappersshop,349.0,181.0,3.7
a699b21941d39eef29c36651975dcab4,generic,2999.0,321.2484275618374,5.0
293b7c4229a7c536979c72cadba5bdb7,guchu,439.0,249.0,4.0
5fb5cc7304f01a46186ba9e01b3a5995,akkriti,460.0,264.7260162601624,2.9
368042d4170290e9c35bdddcdb5a99ed,mothercare,1258.0,321.2484275618374,5.0
ec36b9969ac240efacdaa4cd81d4cf58,cherokee,314.0,321.2484275618374,5.0
514ef8b5aa02f63da8a461dbfdb62e09,pride apparel,349.0,539.4724875621886,3.7
be22aead47f7e83ceddcc9c8dbf60673,meera fab,899.0,539.4724875621886,3.9
e28412e87c22e7b195836bb444548d39,gita fashion,1200.0,321.2484275618374,5.0
e0054ec686d4edebd8782216859b4bcf,r'squarre,415.0,551.4591659716431,4.4
b4d096074d8024dcbc595d7f49f0dcb5,generic,1499.0,321.2484275618374,5.0
c8333c592122781e48291efea1358288,mothercare,1344.0,321.2484275618374,5.0
88188964d9144fca49c2996650fb67b8,divena,849.0,321.2484275618374,5.0
8d4b0adfdfc903555a6dfee4fd01395b,aroha,599.0,321.2484275618374,5.0
76afe7684d08460815193e5813d19aed,hunny bunny,1750.0,551.4591659716431,4.7
306ce77542f05067c4338b63e0f2d341,four friends,788.2601968223856,539.4724875621886,4.0
